
============================================================
[FPGA] ZDMA DDR-to-IP log started at 1781911494
============================================================
[FPGA][INFO] ready version=zcu104-gemma3-q8-zdma-ddr-to-ip-v1 path=dma(default) rows=256 col_beats=32 cols=512 packed_q8=1 max_group_blocks=16 result_words=1024 weight_cache=0 profile_log=1 dma_detail=0 ip_detail=0 detail_every=0 flush_every=256
[FPGA][INFO] msync unsupported for ddr_high source=/dev/uio13(ddr_high,O_SYNC) errno=22 (Invalid argument); continuing with CPU barriers/O_SYNC mapping assumption
[FPGA][MATMUL] tensor=blk.18.attn_output.weight layer=18 pos=0 phase=decode M=1 K=1024 N=1152 rows=256 col_beats=32 vpu_runs=10 io_ms=1.628 ip_ms=1.136 total_ms=12.747 status=OK
[FPGA][MATMUL] tensor=blk.18.ffn_gate.weight layer=18 pos=0 phase=decode M=1 K=1152 N=6912 rows=256 col_beats=32 vpu_runs=81 io_ms=13.072 ip_ms=8.566 total_ms=92.790 status=OK
[FPGA][MATMUL] tensor=blk.18.ffn_up.weight layer=18 pos=0 phase=decode M=1 K=1152 N=6912 rows=256 col_beats=32 vpu_runs=81 io_ms=13.115 ip_ms=8.562 total_ms=92.683 status=OK
[FPGA][MATMUL] tensor=blk.18.ffn_down.weight layer=18 pos=0 phase=decode M=1 K=6912 N=1152 rows=256 col_beats=32 vpu_runs=70 io_ms=11.239 ip_ms=7.915 total_ms=83.768 status=OK
[FPGA][MATMUL] tensor=blk.19.attn_q.weight layer=19 pos=0 phase=decode M=1 K=1152 N=1024 rows=256 col_beats=32 vpu_runs=12 io_ms=1.931 ip_ms=1.267 total_ms=13.699 status=OK
[FPGA][MATMUL] tensor=blk.19.attn_k.weight layer=19 pos=0 phase=decode M=1 K=1152 N=256 rows=256 col_beats=32 vpu_runs=3 io_ms=0.485 ip_ms=0.317 total_ms=3.447 status=OK
[FPGA][MATMUL] tensor=blk.19.attn_v.weight layer=19 pos=0 phase=decode M=1 K=1152 N=256 rows=256 col_beats=32 vpu_runs=3 io_ms=0.486 ip_ms=0.316 total_ms=3.431 status=OK
[FPGA][MATMUL] tensor=blk.19.attn_output.weight layer=19 pos=0 phase=decode M=1 K=1024 N=1152 rows=256 col_beats=32 vpu_runs=10 io_ms=1.625 ip_ms=1.136 total_ms=12.726 status=OK
[FPGA][MATMUL] tensor=blk.19.ffn_gate.weight layer=19 pos=0 phase=decode M=1 K=1152 N=6912 rows=256 col_beats=32 vpu_runs=81 io_ms=13.073 ip_ms=8.568 total_ms=92.515 status=OK
[FPGA][MATMUL] tensor=blk.19.ffn_up.weight layer=19 pos=0 phase=decode M=1 K=1152 N=6912 rows=256 col_beats=32 vpu_runs=81 io_ms=13.074 ip_ms=8.559 total_ms=92.356 status=OK
[FPGA][MATMUL] tensor=blk.19.ffn_down.weight layer=19 pos=0 phase=decode M=1 K=6912 N=1152 rows=256 col_beats=32 vpu_runs=70 io_ms=11.241 ip_ms=7.770 total_ms=83.844 status=OK
[FPGA][MATMUL] tensor=blk.20.attn_q.weight layer=20 pos=0 phase=decode M=1 K=1152 N=1024 rows=256 col_beats=32 vpu_runs=12 io_ms=1.937 ip_ms=1.268 total_ms=13.711 status=OK
[FPGA][MATMUL] tensor=blk.20.attn_k.weight layer=20 pos=0 phase=decode M=1 K=1152 N=256 rows=256 col_beats=32 vpu_runs=3 io_ms=0.490 ip_ms=0.317 total_ms=3.483 status=OK
[FPGA][MATMUL] tensor=blk.20.attn_v.weight layer=20 pos=0 phase=decode M=1 K=1152 N=256 rows=256 col_beats=32 vpu_runs=3 io_ms=0.485 ip_ms=0.317 total_ms=3.436 status=OK
[FPGA][MATMUL] tensor=blk.20.attn_output.weight layer=20 pos=0 phase=decode M=1 K=1024 N=1152 rows=256 col_beats=32 vpu_runs=10 io_ms=1.626 ip_ms=1.135 total_ms=12.690 status=OK
[FPGA][MATMUL] tensor=blk.20.ffn_gate.weight layer=20 pos=0 phase=decode M=1 K=1152 N=6912 rows=256 col_beats=32 vpu_runs=81 io_ms=13.092 ip_ms=8.561 total_ms=92.462 status=OK
[FPGA][MATMUL] tensor=blk.20.ffn_up.weight layer=20 pos=0 phase=decode M=1 K=1152 N=6912 rows=256 col_beats=32 vpu_runs=81 io_ms=13.065 ip_ms=8.566 total_ms=92.484 status=OK
[FPGA][MATMUL] tensor=blk.20.ffn_down.weight layer=20 pos=0 phase=decode M=1 K=6912 N=1152 rows=256 col_beats=32 vpu_runs=70 io_ms=11.244 ip_ms=7.772 total_ms=83.297 status=OK
[FPGA][MATMUL] tensor=blk.21.attn_q.weight layer=21 pos=0 phase=decode M=1 K=1152 N=1024 rows=256 col_beats=32 vpu_runs=12 io_ms=1.951 ip_ms=1.270 total_ms=13.755 status=OK
[FPGA][MATMUL] tensor=blk.21.attn_k.weight layer=21 pos=0 phase=decode M=1 K=1152 N=256 rows=256 col_beats=32 vpu_runs=3 io_ms=0.483 ip_ms=0.318 total_ms=3.431 status=OK
[FPGA][MATMUL] tensor=blk.21.attn_v.weight layer=21 pos=0 phase=decode M=1 K=1152 N=256 rows=256 col_beats=32 vpu_runs=3 io_ms=0.486 ip_ms=0.317 total_ms=3.428 status=OK
[FPGA][MATMUL] tensor=blk.21.attn_output.weight layer=21 pos=0 phase=decode M=1 K=1024 N=1152 rows=256 col_beats=32 vpu_runs=10 io_ms=1.629 ip_ms=1.137 total_ms=12.742 status=OK
[FPGA][MATMUL] tensor=blk.21.ffn_gate.weight layer=21 pos=0 phase=decode M=1 K=1152 N=6912 rows=256 col_beats=32 vpu_runs=81 io_ms=13.090 ip_ms=8.569 total_ms=92.525 status=OK
[FPGA][MATMUL] tensor=blk.21.ffn_up.weight layer=21 pos=0 phase=decode M=1 K=1152 N=6912 rows=256 col_beats=32 vpu_runs=81 io_ms=13.067 ip_ms=8.560 total_ms=92.559 status=OK
[FPGA][MATMUL] tensor=blk.21.ffn_down.weight layer=21 pos=0 phase=decode M=1 K=6912 N=1152 rows=256 col_beats=32 vpu_runs=70 io_ms=11.268 ip_ms=7.767 total_ms=83.967 status=OK
[FPGA][MATMUL] tensor=blk.22.attn_q.weight layer=22 pos=0 phase=decode M=1 K=1152 N=1024 rows=256 col_beats=32 vpu_runs=12 io_ms=1.941 ip_ms=1.270 total_ms=13.801 status=OK
[FPGA][MATMUL] tensor=blk.22.attn_k.weight layer=22 pos=0 phase=decode M=1 K=1152 N=256 rows=256 col_beats=32 vpu_runs=3 io_ms=0.486 ip_ms=0.317 total_ms=3.468 status=OK
[FPGA][MATMUL] tensor=blk.22.attn_v.weight layer=22 pos=0 phase=decode M=1 K=1152 N=256 rows=256 col_beats=32 vpu_runs=3 io_ms=0.483 ip_ms=0.317 total_ms=3.436 status=OK
[FPGA][MATMUL] tensor=blk.22.attn_output.weight layer=22 pos=0 phase=decode M=1 K=1024 N=1152 rows=256 col_beats=32 vpu_runs=10 io_ms=1.624 ip_ms=1.137 total_ms=12.839 status=OK
[FPGA][MATMUL] tensor=blk.22.ffn_gate.weight layer=22 pos=0 phase=decode M=1 K=1152 N=6912 rows=256 col_beats=32 vpu_runs=81 io_ms=13.082 ip_ms=8.678 total_ms=92.490 status=OK
[FPGA][MATMUL] tensor=blk.22.ffn_up.weight layer=22 pos=0 phase=decode M=1 K=1152 N=6912 rows=256 col_beats=32 vpu_runs=81 io_ms=13.061 ip_ms=8.564 total_ms=92.480 status=OK
[FPGA][MATMUL] tensor=blk.22.ffn_down.weight layer=22 pos=0 phase=decode M=1 K=6912 N=1152 rows=256 col_beats=32 vpu_runs=70 io_ms=11.267 ip_ms=7.773 total_ms=83.637 status=OK
[FPGA][MATMUL] tensor=blk.23.attn_q.weight layer=23 pos=0 phase=decode M=1 K=1152 N=1024 rows=256 col_beats=32 vpu_runs=12 io_ms=1.950 ip_ms=1.269 total_ms=13.739 status=OK
[FPGA][MATMUL] tensor=blk.23.attn_k.weight layer=23 pos=0 phase=decode M=1 K=1152 N=256 rows=256 col_beats=32 vpu_runs=3 io_ms=0.486 ip_ms=0.318 total_ms=3.440 status=OK
[FPGA][MATMUL] tensor=blk.23.attn_v.weight layer=23 pos=0 phase=decode M=1 K=1152 N=256 rows=256 col_beats=32 vpu_runs=3 io_ms=0.483 ip_ms=0.317 total_ms=3.435 status=OK
[FPGA][MATMUL] tensor=blk.23.attn_output.weight layer=23 pos=0 phase=decode M=1 K=1024 N=1152 rows=256 col_beats=32 vpu_runs=10 io_ms=1.628 ip_ms=1.136 total_ms=12.773 status=OK
[FPGA][MATMUL] tensor=blk.23.ffn_gate.weight layer=23 pos=0 phase=decode M=1 K=1152 N=6912 rows=256 col_beats=32 vpu_runs=81 io_ms=13.098 ip_ms=8.560 total_ms=92.366 status=OK
[FPGA][MATMUL] tensor=blk.23.ffn_up.weight layer=23 pos=0 phase=decode M=1 K=1152 N=6912 rows=256 col_beats=32 vpu_runs=81 io_ms=13.067 ip_ms=8.560 total_ms=92.334 status=OK
[FPGA][MATMUL] tensor=blk.23.ffn_down.weight layer=23 pos=0 phase=decode M=1 K=6912 N=1152 rows=256 col_beats=32 vpu_runs=70 io_ms=11.252 ip_ms=7.769 total_ms=83.269 status=OK
[FPGA][MATMUL] tensor=blk.24.attn_q.weight layer=24 pos=0 phase=decode M=1 K=1152 N=1024 rows=256 col_beats=32 vpu_runs=12 io_ms=1.945 ip_ms=1.268 total_ms=13.689 status=OK
[FPGA][MATMUL] tensor=blk.24.attn_k.weight layer=24 pos=0 phase=decode M=1 K=1152 N=256 rows=256 col_beats=32 vpu_runs=3 io_ms=0.487 ip_ms=0.318 total_ms=3.442 status=OK
[FPGA][MATMUL] tensor=blk.24.attn_v.weight layer=24 pos=0 phase=decode M=1 K=1152 N=256 rows=256 col_beats=32 vpu_runs=3 io_ms=0.486 ip_ms=0.317 total_ms=3.432 status=OK
[FPGA][MATMUL] tensor=blk.24.attn_output.weight layer=24 pos=0 phase=decode M=1 K=1024 N=1152 rows=256 col_beats=32 vpu_runs=10 io_ms=1.626 ip_ms=1.136 total_ms=12.739 status=OK
[FPGA][MATMUL] tensor=blk.24.ffn_gate.weight layer=24 pos=0 phase=decode M=1 K=1152 N=6912 rows=256 col_beats=32 vpu_runs=81 io_ms=13.226 ip_ms=8.571 total_ms=92.515 status=OK
[FPGA][MATMUL] tensor=blk.24.ffn_up.weight layer=24 pos=0 phase=decode M=1 K=1152 N=6912 rows=256 col_beats=32 vpu_runs=81 io_ms=13.070 ip_ms=8.569 total_ms=92.664 status=OK
[FPGA][MATMUL] tensor=blk.24.ffn_down.weight layer=24 pos=0 phase=decode M=1 K=6912 N=1152 rows=256 col_beats=32 vpu_runs=70 io_ms=11.235 ip_ms=7.769 total_ms=83.742 status=OK
[FPGA][MATMUL] tensor=blk.25.attn_q.weight layer=25 pos=0 phase=decode M=1 K=1152 N=1024 rows=256 col_beats=32 vpu_runs=12 io_ms=1.939 ip_ms=1.270 total_ms=13.668 status=OK
[FPGA][MATMUL] tensor=blk.25.attn_k.weight layer=25 pos=0 phase=decode M=1 K=1152 N=256 rows=256 col_beats=32 vpu_runs=3 io_ms=0.488 ip_ms=0.317 total_ms=3.465 status=OK
[FPGA][MATMUL] tensor=blk.25.attn_v.weight layer=25 pos=0 phase=decode M=1 K=1152 N=256 rows=256 col_beats=32 vpu_runs=3 io_ms=0.486 ip_ms=0.317 total_ms=3.440 status=OK
[FPGA][MATMUL] tensor=blk.25.attn_output.weight layer=25 pos=0 phase=decode M=1 K=1024 N=1152 rows=256 col_beats=32 vpu_runs=10 io_ms=1.626 ip_ms=1.138 total_ms=12.739 status=OK
[FPGA][MATMUL] tensor=blk.25.ffn_gate.weight layer=25 pos=0 phase=decode M=1 K=1152 N=6912 rows=256 col_beats=32 vpu_runs=81 io_ms=13.077 ip_ms=8.567 total_ms=92.964 status=OK
[FPGA][MATMUL] tensor=blk.25.ffn_up.weight layer=25 pos=0 phase=decode M=1 K=1152 N=6912 rows=256 col_beats=32 vpu_runs=81 io_ms=13.066 ip_ms=8.565 total_ms=92.393 status=OK
[FPGA][MATMUL] tensor=blk.25.ffn_down.weight layer=25 pos=0 phase=decode M=1 K=6912 N=1152 rows=256 col_beats=32 vpu_runs=70 io_ms=11.376 ip_ms=7.774 total_ms=83.386 status=OK
[FPGA][MATMUL] tensor=token_embd.weight layer=0 pos=0 phase=decode M=1 K=1152 N=262144 rows=256 col_beats=32 vpu_runs=3072 io_ms=495.997 ip_ms=324.758 total_ms=3510.862 status=OK
[FPGA][MATMUL] tensor=blk.0.attn_q.weight layer=0 pos=0 phase=decode M=1 K=1152 N=1024 rows=256 col_beats=32 vpu_runs=12 io_ms=1.948 ip_ms=1.269 total_ms=13.727 status=OK
[FPGA][MATMUL] tensor=blk.0.attn_k.weight layer=0 pos=0 phase=decode M=1 K=1152 N=256 rows=256 col_beats=32 vpu_runs=3 io_ms=0.487 ip_ms=0.318 total_ms=3.451 status=OK
[FPGA][MATMUL] tensor=blk.0.attn_v.weight layer=0 pos=0 phase=decode M=1 K=1152 N=256 rows=256 col_beats=32 vpu_runs=3 io_ms=0.484 ip_ms=0.317 total_ms=3.441 status=OK
[FPGA][MATMUL] tensor=blk.0.attn_output.weight layer=0 pos=0 phase=decode M=1 K=1024 N=1152 rows=256 col_beats=32 vpu_runs=10 io_ms=1.628 ip_ms=1.136 total_ms=12.753 status=OK
[FPGA][MATMUL] tensor=blk.0.ffn_gate.weight layer=0 pos=0 phase=decode M=1 K=1152 N=6912 rows=256 col_beats=32 vpu_runs=81 io_ms=13.062 ip_ms=8.564 total_ms=92.753 status=OK
[FPGA][MATMUL] tensor=blk.0.ffn_up.weight layer=0 pos=0 phase=decode M=1 K=1152 N=6912 rows=256 col_beats=32 vpu_runs=81 io_ms=13.125 ip_ms=8.559 total_ms=92.612 status=OK
[FPGA][MATMUL] tensor=blk.0.ffn_down.weight layer=0 pos=0 phase=decode M=1 K=6912 N=1152 rows=256 col_beats=32 vpu_runs=70 io_ms=11.245 ip_ms=7.769 total_ms=83.526 status=OK
[FPGA][MATMUL] tensor=blk.1.attn_q.weight layer=1 pos=0 phase=decode M=1 K=1152 N=1024 rows=256 col_beats=32 vpu_runs=12 io_ms=1.942 ip_ms=1.269 total_ms=13.784 status=OK
[FPGA][MATMUL] tensor=blk.1.attn_k.weight layer=1 pos=0 phase=decode M=1 K=1152 N=256 rows=256 col_beats=32 vpu_runs=3 io_ms=0.485 ip_ms=0.318 total_ms=3.463 status=OK
[FPGA][MATMUL] tensor=blk.1.attn_v.weight layer=1 pos=0 phase=decode M=1 K=1152 N=256 rows=256 col_beats=32 vpu_runs=3 io_ms=0.485 ip_ms=0.317 total_ms=3.434 status=OK
[FPGA][MATMUL] tensor=blk.1.attn_output.weight layer=1 pos=0 phase=decode M=1 K=1024 N=1152 rows=256 col_beats=32 vpu_runs=10 io_ms=1.627 ip_ms=1.134 total_ms=12.768 status=OK
[FPGA][MATMUL] tensor=blk.1.ffn_gate.weight layer=1 pos=0 phase=decode M=1 K=1152 N=6912 rows=256 col_beats=32 vpu_runs=81 io_ms=13.061 ip_ms=8.563 total_ms=92.402 status=OK
[FPGA][MATMUL] tensor=blk.1.ffn_up.weight layer=1 pos=0 phase=decode M=1 K=1152 N=6912 rows=256 col_beats=32 vpu_runs=81 io_ms=13.087 ip_ms=8.568 total_ms=92.996 status=OK
[FPGA][MATMUL] tensor=blk.1.ffn_down.weight layer=1 pos=0 phase=decode M=1 K=6912 N=1152 rows=256 col_beats=32 vpu_runs=70 io_ms=11.240 ip_ms=7.770 total_ms=83.278 status=OK
[FPGA][MATMUL] tensor=blk.2.attn_q.weight layer=2 pos=0 phase=decode M=1 K=1152 N=1024 rows=256 col_beats=32 vpu_runs=12 io_ms=1.940 ip_ms=1.282 total_ms=13.777 status=OK
[FPGA][MATMUL] tensor=blk.2.attn_k.weight layer=2 pos=0 phase=decode M=1 K=1152 N=256 rows=256 col_beats=32 vpu_runs=3 io_ms=0.487 ip_ms=0.317 total_ms=3.475 status=OK
[FPGA][MATMUL] tensor=blk.2.attn_v.weight layer=2 pos=0 phase=decode M=1 K=1152 N=256 rows=256 col_beats=32 vpu_runs=3 io_ms=0.485 ip_ms=0.317 total_ms=3.432 status=OK
[FPGA][MATMUL] tensor=blk.2.attn_output.weight layer=2 pos=0 phase=decode M=1 K=1024 N=1152 rows=256 col_beats=32 vpu_runs=10 io_ms=1.627 ip_ms=1.135 total_ms=12.712 status=OK
[FPGA][MATMUL] tensor=blk.2.ffn_gate.weight layer=2 pos=0 phase=decode M=1 K=1152 N=6912 rows=256 col_beats=32 vpu_runs=81 io_ms=13.069 ip_ms=8.564 total_ms=92.421 status=OK
[FPGA][MATMUL] tensor=blk.2.ffn_up.weight layer=2 pos=0 phase=decode M=1 K=1152 N=6912 rows=256 col_beats=32 vpu_runs=81 io_ms=13.077 ip_ms=8.579 total_ms=92.395 status=OK
[FPGA][MATMUL] tensor=blk.2.ffn_down.weight layer=2 pos=0 phase=decode M=1 K=6912 N=1152 rows=256 col_beats=32 vpu_runs=70 io_ms=11.253 ip_ms=7.765 total_ms=83.510 status=OK
[FPGA][MATMUL] tensor=blk.3.attn_q.weight layer=3 pos=0 phase=decode M=1 K=1152 N=1024 rows=256 col_beats=32 vpu_runs=12 io_ms=1.940 ip_ms=1.270 total_ms=13.729 status=OK
[FPGA][MATMUL] tensor=blk.3.attn_k.weight layer=3 pos=0 phase=decode M=1 K=1152 N=256 rows=256 col_beats=32 vpu_runs=3 io_ms=0.487 ip_ms=0.318 total_ms=3.433 status=OK
[FPGA][MATMUL] tensor=blk.3.attn_v.weight layer=3 pos=0 phase=decode M=1 K=1152 N=256 rows=256 col_beats=32 vpu_runs=3 io_ms=0.484 ip_ms=0.318 total_ms=3.441 status=OK
[FPGA][MATMUL] tensor=blk.3.attn_output.weight layer=3 pos=0 phase=decode M=1 K=1024 N=1152 rows=256 col_beats=32 vpu_runs=10 io_ms=1.624 ip_ms=1.137 total_ms=12.827 status=OK
[FPGA][MATMUL] tensor=blk.3.ffn_gate.weight layer=3 pos=0 phase=decode M=1 K=1152 N=6912 rows=256 col_beats=32 vpu_runs=81 io_ms=13.076 ip_ms=8.564 total_ms=92.710 status=OK
[FPGA][MATMUL] tensor=blk.3.ffn_up.weight layer=3 pos=0 phase=decode M=1 K=1152 N=6912 rows=256 col_beats=32 vpu_runs=81 io_ms=13.080 ip_ms=8.562 total_ms=92.364 status=OK
[FPGA][MATMUL] tensor=blk.3.ffn_down.weight layer=3 pos=0 phase=decode M=1 K=6912 N=1152 rows=256 col_beats=32 vpu_runs=70 io_ms=11.309 ip_ms=7.769 total_ms=83.403 status=OK
[FPGA][MATMUL] tensor=blk.4.attn_q.weight layer=4 pos=0 phase=decode M=1 K=1152 N=1024 rows=256 col_beats=32 vpu_runs=12 io_ms=1.937 ip_ms=1.269 total_ms=13.734 status=OK
[FPGA][MATMUL] tensor=blk.4.attn_k.weight layer=4 pos=0 phase=decode M=1 K=1152 N=256 rows=256 col_beats=32 vpu_runs=3 io_ms=0.488 ip_ms=0.317 total_ms=3.456 status=OK
[FPGA][MATMUL] tensor=blk.4.attn_v.weight layer=4 pos=0 phase=decode M=1 K=1152 N=256 rows=256 col_beats=32 vpu_runs=3 io_ms=0.488 ip_ms=0.317 total_ms=3.434 status=OK
[FPGA][MATMUL] tensor=blk.4.attn_output.weight layer=4 pos=0 phase=decode M=1 K=1024 N=1152 rows=256 col_beats=32 vpu_runs=10 io_ms=1.624 ip_ms=1.138 total_ms=12.744 status=OK
[FPGA][MATMUL] tensor=blk.4.ffn_gate.weight layer=4 pos=0 phase=decode M=1 K=1152 N=6912 rows=256 col_beats=32 vpu_runs=81 io_ms=13.073 ip_ms=8.562 total_ms=92.507 status=OK
[FPGA][MATMUL] tensor=blk.4.ffn_up.weight layer=4 pos=0 phase=decode M=1 K=1152 N=6912 rows=256 col_beats=32 vpu_runs=81 io_ms=13.069 ip_ms=8.564 total_ms=92.414 status=OK
[FPGA][MATMUL] tensor=blk.4.ffn_down.weight layer=4 pos=0 phase=decode M=1 K=6912 N=1152 rows=256 col_beats=32 vpu_runs=70 io_ms=11.242 ip_ms=7.770 total_ms=83.343 status=OK
[FPGA][MATMUL] tensor=blk.5.attn_q.weight layer=5 pos=0 phase=decode M=1 K=1152 N=1024 rows=256 col_beats=32 vpu_runs=12 io_ms=2.041 ip_ms=1.268 total_ms=13.815 status=OK
[FPGA][MATMUL] tensor=blk.5.attn_k.weight layer=5 pos=0 phase=decode M=1 K=1152 N=256 rows=256 col_beats=32 vpu_runs=3 io_ms=0.488 ip_ms=0.317 total_ms=3.442 status=OK
[FPGA][MATMUL] tensor=blk.5.attn_v.weight layer=5 pos=0 phase=decode M=1 K=1152 N=256 rows=256 col_beats=32 vpu_runs=3 io_ms=0.482 ip_ms=0.316 total_ms=3.435 status=OK
[FPGA][MATMUL] tensor=blk.5.attn_output.weight layer=5 pos=0 phase=decode M=1 K=1024 N=1152 rows=256 col_beats=32 vpu_runs=10 io_ms=1.630 ip_ms=1.135 total_ms=12.683 status=OK
[FPGA][MATMUL] tensor=blk.5.ffn_gate.weight layer=5 pos=0 phase=decode M=1 K=1152 N=6912 rows=256 col_beats=32 vpu_runs=81 io_ms=13.096 ip_ms=8.562 total_ms=92.491 status=OK
[FPGA][MATMUL] tensor=blk.5.ffn_up.weight layer=5 pos=0 phase=decode M=1 K=1152 N=6912 rows=256 col_beats=32 vpu_runs=81 io_ms=13.056 ip_ms=8.563 total_ms=92.563 status=OK
[FPGA][MATMUL] tensor=blk.5.ffn_down.weight layer=5 pos=0 phase=decode M=1 K=6912 N=1152 rows=256 col_beats=32 vpu_runs=70 io_ms=11.233 ip_ms=7.771 total_ms=83.836 status=OK
[FPGA][MATMUL] tensor=blk.6.attn_q.weight layer=6 pos=0 phase=decode M=1 K=1152 N=1024 rows=256 col_beats=32 vpu_runs=12 io_ms=1.952 ip_ms=1.270 total_ms=13.786 status=OK
[FPGA][MATMUL] tensor=blk.6.attn_k.weight layer=6 pos=0 phase=decode M=1 K=1152 N=256 rows=256 col_beats=32 vpu_runs=3 io_ms=0.487 ip_ms=0.317 total_ms=3.499 status=OK
[FPGA][MATMUL] tensor=blk.6.attn_v.weight layer=6 pos=0 phase=decode M=1 K=1152 N=256 rows=256 col_beats=32 vpu_runs=3 io_ms=0.487 ip_ms=0.317 total_ms=3.445 status=OK
[FPGA][MATMUL] tensor=blk.6.attn_output.weight layer=6 pos=0 phase=decode M=1 K=1024 N=1152 rows=256 col_beats=32 vpu_runs=10 io_ms=1.625 ip_ms=1.142 total_ms=12.752 status=OK
[FPGA][MATMUL] tensor=blk.6.ffn_gate.weight layer=6 pos=0 phase=decode M=1 K=1152 N=6912 rows=256 col_beats=32 vpu_runs=81 io_ms=13.083 ip_ms=8.564 total_ms=92.317 status=OK
[FPGA][MATMUL] tensor=blk.6.ffn_up.weight layer=6 pos=0 phase=decode M=1 K=1152 N=6912 rows=256 col_beats=32 vpu_runs=81 io_ms=13.068 ip_ms=8.565 total_ms=92.564 status=OK
[FPGA][MATMUL] tensor=blk.6.ffn_down.weight layer=6 pos=0 phase=decode M=1 K=6912 N=1152 rows=256 col_beats=32 vpu_runs=70 io_ms=11.263 ip_ms=7.771 total_ms=83.528 status=OK
[FPGA][MATMUL] tensor=blk.7.attn_q.weight layer=7 pos=0 phase=decode M=1 K=1152 N=1024 rows=256 col_beats=32 vpu_runs=12 io_ms=1.939 ip_ms=1.268 total_ms=13.792 status=OK
[FPGA][MATMUL] tensor=blk.7.attn_k.weight layer=7 pos=0 phase=decode M=1 K=1152 N=256 rows=256 col_beats=32 vpu_runs=3 io_ms=0.487 ip_ms=0.317 total_ms=3.481 status=OK
[FPGA][MATMUL] tensor=blk.7.attn_v.weight layer=7 pos=0 phase=decode M=1 K=1152 N=256 rows=256 col_beats=32 vpu_runs=3 io_ms=0.485 ip_ms=0.317 total_ms=3.424 status=OK
[FPGA][MATMUL] tensor=blk.7.attn_output.weight layer=7 pos=0 phase=decode M=1 K=1024 N=1152 rows=256 col_beats=32 vpu_runs=10 io_ms=1.626 ip_ms=1.136 total_ms=12.700 status=OK
[FPGA][MATMUL] tensor=blk.7.ffn_gate.weight layer=7 pos=0 phase=decode M=1 K=1152 N=6912 rows=256 col_beats=32 vpu_runs=81 io_ms=13.075 ip_ms=8.573 total_ms=92.468 status=OK
[FPGA][MATMUL] tensor=blk.7.ffn_up.weight layer=7 pos=0 phase=decode M=1 K=1152 N=6912 rows=256 col_beats=32 vpu_runs=81 io_ms=13.076 ip_ms=8.566 total_ms=92.809 status=OK
[FPGA][MATMUL] tensor=blk.7.ffn_down.weight layer=7 pos=0 phase=decode M=1 K=6912 N=1152 rows=256 col_beats=32 vpu_runs=70 io_ms=11.242 ip_ms=7.764 total_ms=83.728 status=OK
[FPGA][MATMUL] tensor=blk.8.attn_q.weight layer=8 pos=0 phase=decode M=1 K=1152 N=1024 rows=256 col_beats=32 vpu_runs=12 io_ms=1.944 ip_ms=1.269 total_ms=13.797 status=OK
[FPGA][MATMUL] tensor=blk.8.attn_k.weight layer=8 pos=0 phase=decode M=1 K=1152 N=256 rows=256 col_beats=32 vpu_runs=3 io_ms=0.487 ip_ms=0.317 total_ms=3.444 status=OK
[FPGA][MATMUL] tensor=blk.8.attn_v.weight layer=8 pos=0 phase=decode M=1 K=1152 N=256 rows=256 col_beats=32 vpu_runs=3 io_ms=0.485 ip_ms=0.317 total_ms=3.449 status=OK
[FPGA][MATMUL] tensor=blk.8.attn_output.weight layer=8 pos=0 phase=decode M=1 K=1024 N=1152 rows=256 col_beats=32 vpu_runs=10 io_ms=1.627 ip_ms=1.135 total_ms=12.737 status=OK
[FPGA][MATMUL] tensor=blk.8.ffn_gate.weight layer=8 pos=0 phase=decode M=1 K=1152 N=6912 rows=256 col_beats=32 vpu_runs=81 io_ms=13.073 ip_ms=8.562 total_ms=92.772 status=OK
[FPGA][MATMUL] tensor=blk.8.ffn_up.weight layer=8 pos=0 phase=decode M=1 K=1152 N=6912 rows=256 col_beats=32 vpu_runs=81 io_ms=13.071 ip_ms=8.568 total_ms=92.407 status=OK
[FPGA][MATMUL] tensor=blk.8.ffn_down.weight layer=8 pos=0 phase=decode M=1 K=6912 N=1152 rows=256 col_beats=32 vpu_runs=70 io_ms=11.256 ip_ms=7.768 total_ms=84.061 status=OK
[FPGA][MATMUL] tensor=blk.9.attn_q.weight layer=9 pos=0 phase=decode M=1 K=1152 N=1024 rows=256 col_beats=32 vpu_runs=12 io_ms=1.935 ip_ms=1.271 total_ms=13.776 status=OK
[FPGA][MATMUL] tensor=blk.9.attn_k.weight layer=9 pos=0 phase=decode M=1 K=1152 N=256 rows=256 col_beats=32 vpu_runs=3 io_ms=0.486 ip_ms=0.318 total_ms=3.464 status=OK
[FPGA][MATMUL] tensor=blk.9.attn_v.weight layer=9 pos=0 phase=decode M=1 K=1152 N=256 rows=256 col_beats=32 vpu_runs=3 io_ms=0.486 ip_ms=0.317 total_ms=3.435 status=OK
[FPGA][MATMUL] tensor=blk.9.attn_output.weight layer=9 pos=0 phase=decode M=1 K=1024 N=1152 rows=256 col_beats=32 vpu_runs=10 io_ms=1.625 ip_ms=1.137 total_ms=12.715 status=OK
[FPGA][MATMUL] tensor=blk.9.ffn_gate.weight layer=9 pos=0 phase=decode M=1 K=1152 N=6912 rows=256 col_beats=32 vpu_runs=81 io_ms=13.072 ip_ms=8.566 total_ms=92.710 status=OK
[FPGA][MATMUL] tensor=blk.9.ffn_up.weight layer=9 pos=0 phase=decode M=1 K=1152 N=6912 rows=256 col_beats=32 vpu_runs=81 io_ms=13.069 ip_ms=8.562 total_ms=92.455 status=OK
